Código,Nome,UF
170435,PROC. SEC. DA FAZENDA NACIONAL-ARAçATUBA,SP
170436,PROC. SEC. DA FAZENDA NACIONAL-BAURU,SP
170429,PROC. SEC. DA FAZENDA NACIONAL-BLUMENAU,SC
170437,PROC. SEC. DA FAZENDA NACIONAL-CAMPINAS,SP
170419,PROC. SEC. DA FAZENDA NACIONAL-CAXIAS DO SUL,RS
170430,PROC. SEC. DA FAZENDA NACIONAL-CHAPECO,SC
170431,PROC. SEC. DA FAZENDA NACIONAL-CRICIUMA,SC
170438,PROC. SEC. DA FAZENDA NACIONAL-FRANCA,SP
170404,PROC. SEC. DA FAZENDA NACIONAL-GUARAPUAVA,PR
170439,PROC. SEC. DA FAZENDA NACIONAL-GUARULHOS,SP
170432,PROC. SEC. DA FAZENDA NACIONAL-JOAçABA,SC
170433,PROC. SEC. DA FAZENDA NACIONAL-JOINVILLE,SC
170405,PROC. SEC. DA FAZENDA NACIONAL-LONDRINA,PR
170440,PROC. SEC. DA FAZENDA NACIONAL-MARILIA,SP
170412,PROC. SEC. DA FAZENDA NACIONAL-NOVA FRIBURGO,RJ
170413,PROC. SEC. DA FAZENDA NACIONAL-NOVA IGUAçU,RJ
170420,PROC. SEC. DA FAZENDA NACIONAL-NOVO HAMBURGO,RS
170441,PROC. SEC. DA FAZENDA NACIONAL-OSASCO,SP
170421,PROC. SEC. DA FAZENDA NACIONAL-PASSO FUNDO,RS
170414,PROC. SEC. DA FAZENDA NACIONAL-PETROPOLIS,RJ
170442,PROC. SEC. DA FAZENDA NACIONAL-PIRACICABA,SP
170444,PROC. SEC. DA FAZENDA NACIONAL-RIBEIRAO PRETO,SP
170445,PROC. SEC. DA FAZENDA NACIONAL-SANTO ANDRE,SP
170427,PROC. SEC. DA FAZENDA NACIONAL-SANTO ANGELO,RS
170446,PROC. SEC. DA FAZENDA NACIONAL-SANTOS,SP
170448,PROC. SEC. DA FAZENDA NACIONAL-SAO CARLOS,SP
170451,PROC. SEC. DA FAZENDA NACIONAL-SOROCABA,SP
170452,PROC. SEC. DA FAZENDA NACIONAL-TAUBATE,SP
170428,PROC. SEC. DA FAZENDA NACIONAL-URUGUAIANA,RS
170417,PROC. SEC. DA FAZENDA NACIONAL-VOLTA REDONDA,RJ
170426,PROC. SEC. FAZ.NACIONAL-SANTANA DO LIVRAMENTO,RS
170406,PROC. SECCIONAL DA FAZENDA NACIOANL-MARINGA,PR
170408,PROC. SECCIONAL DA FAZENDA NACIOANL-PETROLINA,PE
170407,PROC. SECCIONAL DA FAZENDA NACIOANL-UMUARAMA,PR
170418,PROC. SECCIONAL DA FAZENDA NACIONAL-BAGE,RS
170434,PROC. SECCIONAL DA FAZENDA NACIONAL-LAGES,SC
170422,PROC. SECCIONAL DA FAZENDA NACIONAL-PELOTAS,RS
170415,PROC. SECCIONAL DA FAZENDA NACIONAL-RESENDE,RJ
170489,PROC.SEC FAZENDA NACIONAL EM ANGRA DOS REIS,RJ
170491,PROC.SEC. DA FAZ. NACIONAL EM BENTO GONCALVES,RS
170461,PROC.SEC. DA FAZENDA NACIONAL EM ANAPOLIS,GO
170486,PROC.SEC. DA FAZENDA NACIONAL EM POUSO ALEGRE,MG
170484,PROC.SEC. DA FAZENDA NACIONAL EM RONDONOPOLIS,MT
170481,PROC.SEC.DA FAZ. NACIONAL EM FEIRA DE SANTANA,BA
170416,PROC.SEC.DA FAZ. NACIONAL-SAO PEDRO DA ALDEIA,RJ
170460,PROC.SEC.DA FAZ.NAC. CACHOEIRO DE ITAPEMIRIM,ES
170409,PROC.SEC.DA FAZ.NACIOANL-CAMP.DOS GOYTACAZES,RJ
170466,PROC.SEC.DA FAZ.NACIONAL EM DUQUE DE CAXIAS,RJ
170471,PROC.SEC.DA FAZ.NACIONAL EM MOGI DAS CRUZES,SP
170443,PROC.SEC.DA FAZ.NACIONAL-PRESIDENTE PRUDENTE,SP
170447,PROC.SEC.DA FAZ.NACIONAL-S. BERNARDO DO CAMPO,SP
170450,PROC.SEC.DA FAZ.NACIONAL-S. JOSE DO RIO PRETO,SP
170449,PROC.SEC.DA FAZ.NACIONAL-SAO JOSE DOS CAMPOS,SP
170482,PROC.SEC.DA FAZENDA NAC.EM JUAZEIRO DO NORTE,CE
170472,PROC.SEC.DA FAZENDA NACIONAL EM ARARAQUARA,SP
170468,PROC.SEC.DA FAZENDA NACIONAL EM CANOAS,RS
170464,PROC.SEC.DA FAZENDA NACIONAL EM CARUARU,PE
170462,PROC.SEC.DA FAZENDA NACIONAL EM DIVINOPOLIS,MG
170469,PROC.SEC.DA FAZENDA NACIONAL EM ITAJAI,SC
170470,PROC.SEC.DA FAZENDA NACIONAL EM JUNDIAI,SP
170467,PROC.SEC.DA FAZENDA NACIONAL EM LAJEADO,RS
170463,PROC.SEC.DA FAZENDA NACIONAL EM MONTES CLAROS,MG
170465,PROC.SEC.DA FAZENDA NACIONAL EM PONTA GROSSA,PR
170473,PROC.SEC.DA FAZENDA NACIONAL EM SINOP,MT
170493,PROC.SEC.DA FAZENDA NACIONAL JARAGUá DO SUL,SC
170423,PROC.SECCIONAL DA FAZENDA NACIONAL-RIO GRANDE,RS
254453,PROCC - FIOCRUZ,RJ
926213,PROCERGS-CIA DE PROCESSAMENTO DE DADOS DO RS,RS
154728,PROCIT-UFPE,PE
110095,PROCUR.DA UNIAO NO EST. DE SERGIPE/AGU,SE
110087,PROCUR.DA UNIAO NO EST. DO RIO G. DO SUL/AGU,RS
110094,PROCUR.DA UNIAO NO EST.DO RIO G. NORTE/AGU,RN
110090,PROCUR.DA UNIAO NO ESTADO DE PERNAMBUCO/AGU/,PE
110075,PROCURAD. DA UNIAO NO ESTADO DO MARANHAO/AGU,MA
110082,PROCURAD. DA UNIAO NO ESTADO DO TOCANTINS/AGU,TO
110085,PROCURAD.DA UNIAO NO EST. DE SAO PAULO/AGU,SP
110091,PROCURAD.DA UNIAO NO ESTADO DE ALAGOAS/AGU,AL
200108,PROCURAD.REGIONAL DO TRABALHO-18ª REGIÃO/GO,GO
925603,PROCURADORA-GERAL DE JUSIÇA AD.EST. DO RN,RN
193142,PROCURADORIA,PE
170196,PROCURADORIA DA FAZENDA NACI0NAL/GO,GO
171196,PROCURADORIA DA FAZENDA NACI0NAL/GO,GO
170076,PROCURADORIA DA FAZENDA NACIONAL - BA,BA
170026,PROCURADORIA DA FAZENDA NACIONAL - MA,MA
171026,PROCURADORIA DA FAZENDA NACIONAL - MA,MA
171086,PROCURADORIA DA FAZENDA NACIONAL - MG,MG
170086,PROCURADORIA DA FAZENDA NACIONAL - MG,MG
170033,PROCURADORIA DA FAZENDA NACIONAL - PI,PI
171033,PROCURADORIA DA FAZENDA NACIONAL - PI,PI
170357,PROCURADORIA DA FAZENDA NACIONAL EM RONDONIA,RO
170238,PROCURADORIA DA FAZENDA NACIONAL EM RORAIMA,RR
170358,PROCURADORIA DA FAZENDA NACIONAL NO AMAPA,AP
170101,PROCURADORIA DA FAZENDA NACIONAL-ES,ES
171101,PROCURADORIA DA FAZENDA NACIONAL-ES,ES
171107,PROCURADORIA DA FAZENDA NACIONAL-MS,MS
171056,PROCURADORIA DA FAZENDA NACIONAL-PE,PE
170056,PROCURADORIA DA FAZENDA NACIONAL-PE,PE
170154,PROCURADORIA DA FAZENDA NACIONAL-PR,PR
171154,PROCURADORIA DA FAZENDA NACIONAL-PR,PR
171073,PROCURADORIA DA FAZENDA NACIONAL-SE,SE
170073,PROCURADORIA DA FAZENDA NACIONAL-SE,SE
170237,PROCURADORIA DA FAZENDA NACIONAL/AC,AC
171237,PROCURADORIA DA FAZENDA NACIONAL/AC,AC
171232,PROCURADORIA DA FAZENDA NACIONAL/AL,AL
170232,PROCURADORIA DA FAZENDA NACIONAL/AL,AL
170233,PROCURADORIA DA FAZENDA NACIONAL/AM,AM
171233,PROCURADORIA DA FAZENDA NACIONAL/AM,AM
171230,PROCURADORIA DA FAZENDA NACIONAL/CE,CE
170230,PROCURADORIA DA FAZENDA NACIONAL/CE,CE
170228,PROCURADORIA DA FAZENDA NACIONAL/DF,DF
171228,PROCURADORIA DA FAZENDA NACIONAL/DF,DF
171229,PROCURADORIA DA FAZENDA NACIONAL/MT,MT
171215,PROCURADORIA DA FAZENDA NACIONAL/PA,PA
170215,PROCURADORIA DA FAZENDA NACIONAL/PA,PA
170231,PROCURADORIA DA FAZENDA NACIONAL/PB,PB
171231,PROCURADORIA DA FAZENDA NACIONAL/PB,PB
171239,PROCURADORIA DA FAZENDA NACIONAL/RJ,RJ
170239,PROCURADORIA DA FAZENDA NACIONAL/RJ,RJ
170234,PROCURADORIA DA FAZENDA NACIONAL/RN,RN
171234,PROCURADORIA DA FAZENDA NACIONAL/RN,RN
171235,PROCURADORIA DA FAZENDA NACIONAL/RS,RS
170235,PROCURADORIA DA FAZENDA NACIONAL/RS,RS
170167,PROCURADORIA DA FAZENDA NACIONAL/SC,SC
171167,PROCURADORIA DA FAZENDA NACIONAL/SC,SC
171236,PROCURADORIA DA FAZENDA NACIONAL/SP,SP
170236,PROCURADORIA DA FAZENDA NACIONAL/SP,SP
380046,PROCURADORIA DA JUSTICA DO TRABALHO NO MA,MA
200093,PROCURADORIA DA REPUBLICA - AL,AL
200031,PROCURADORIA DA REPUBLICA - BA,BA
200082,PROCURADORIA DA REPUBLICA - CE,CE
200023,PROCURADORIA DA REPUBLICA - DF,DF
200035,PROCURADORIA DA REPUBLICA - MG,MG
200075,PROCURADORIA DA REPUBLICA - PA,PA
200087,PROCURADORIA DA REPUBLICA - PB,PB
200090,PROCURADORIA DA REPUBLICA - PE,PE
200080,PROCURADORIA DA REPUBLICA - PI,PI
200053,PROCURADORIA DA REPUBLICA - PR,PR
200085,PROCURADORIA DA REPUBLICA - RN,RN
200061,PROCURADORIA DA REPUBLICA - RS,RS
200058,PROCURADORIA DA REPUBLICA - SC,SC
200022,PROCURADORIA DA REPUBLICA - SE,SE
200049,PROCURADORIA DA REPUBLICA - SP,SP
200078,PROCURADORIA DA REPUBLICA NO ESTADO DO MA,MA
200043,PROCURADORIA DA REPUBLICA NO RIO DE JANEIRO,RJ
200040,PROCURADORIA DA REPUBLICA-MS,MS
200069,PROCURADORIA DA REPUBLICA/AC,AC
200071,PROCURADORIA DA REPUBLICA/AM,AM
380005,PROCURADORIA DA REPUBLICA/AP,AP
200038,PROCURADORIA DA REPUBLICA/ES,ES
200066,PROCURADORIA DA REPUBLICA/GO,GO
200046,PROCURADORIA DA REPUBLICA/RO,RO
380006,PROCURADORIA DA REPUBLICA/RR,RR
200201,PROCURADORIA DA REPUBLICA/TO,TO
110093,PROCURADORIA DA UNIAO NO EST. DA PARAIBA/AGU,PB
925017,PROCURADORIA DA UNIAO NO ESTADO AMAPA,AP
110073,PROCURADORIA DA UNIAO NO ESTADO DA BAHIA/AGU,BA
110092,PROCURADORIA DA UNIAO NO ESTADO DO CEARA/AGU,CE
110088,PROCURADORIA DA UNIAO NO ESTADO DO PARANA/AGU,PR
110079,PROCURADORIA DA UNIAO NO ESTADO DO PIAUI/AGU,PI
110070,PROCURADORIA DA UNIAO/ACRE,AC
110071,PROCURADORIA DA UNIÃO/AMAPÁ,AP
110072,PROCURADORIA DA UNIÃO/AMAZONAS,AM
110084,PROCURADORIA DA UNIÃO/ESPIRITO SANTO,ES
110077,PROCURADORIA DA UNIÃO/MINAS GERAIS,MG
110078,PROCURADORIA DA UNIÃO/PARÁ,PA
110083,PROCURADORIA DA UNIÃO/RIO DE JANEIRO,RJ
110080,PROCURADORIA DA UNIÃO/RONDÔNIA,RO
110081,PROCURADORIA DA UNIÃO/RORAIMA,RR
200064,PROCURADORIA DE REPUBLICA/MT,MT
816000,PROCURADORIA ESPECIAL DA MARINHA,RJ
716000,PROCURADORIA ESPECIAL DA MARINHA,RJ
616000,PROCURADORIA ESPECIAL DA MARINHA,RJ
170285,PROCURADORIA FAZ.NACIONAL/TO,TO
273197,PROCURADORIA GERAL,DF
393008,PROCURADORIA GERAL,DF
171008,PROCURADORIA GERAL DA FAZENDA NACIONAL,DF
926019,PROCURADORIA GERAL DA JUSTIçA - MPEST. GO,GO
925892,PROCURADORIA GERAL DA JUSTIÇA DE TOCANTINS,TO
926766,PROCURADORIA GERAL DA JUSTIÇA DO PI,PI
444307,PROCURADORIA GERAL DA JUSTICA EM PERNAMBUCO,PE
110159,PROCURADORIA GERAL DA UNIAO,DF
925849,PROCURADORIA GERAL DE JUSTIÇA,AM
926320,PROCURADORIA GERAL DE JUSTIçA,SE
926302,PROCURADORIA GERAL DE JUSTICA DA BAHIA,BA
926000,PROCURADORIA GERAL DE JUSTIÇA DE MINAS GERAIS,MG
926196,PROCURADORIA GERAL DE JUSTIÇA DO ESTADO DE RR,RR
925129,PROCURADORIA GERAL DE JUSTIÇA DO MARANHÃO,MA
926048,PROCURADORIA GERAL DE JUSTIÇA DO MT,MT
926092,PROCURADORIA GERAL DE JUSTIÇA DO PIAUI,PI
926239,PROCURADORIA GERAL DE JUSTICA MP RN,RN
926484,PROCURADORIA GERAL DE JUSTIçA NO CEARA,CE
926445,PROCURADORIA GERAL DO ESTADO - SC,SC
926433,PROCURADORIA GERAL DO ESTADO DO AMAPA,AP
926003,PROCURADORIA GERAL DO ESTADO DO CEARÁ,CE
925750,PROCURADORIA GERAL DO ESTADO DO ESP. SANTO,ES
925781,PROCURADORIA GERAL DO ESTADO DO PARÁ,PA
925774,PROCURADORIA GERAL DO ESTADO DO RN,RN
926553,PROCURADORIA GERAL DO ESTADO DO TOCANTINS,TO
510011,PROCURADORIA GERAL DO INSS/DF,DF
925819,PROCURADORIA GERAL DO MUNICIPIO,AM
926538,PROCURADORIA GERAL DO MUNICIPIO DE MACEIÓ/AL,AL
200200,PROCURADORIA GERAL DO TRABALHO DF,DF
110066,PROCURADORIA REG. DA UNIAO EM SAO PAULO,SP
110065,PROCURADORIA REG. DA UNIAO NO RIO DE JANEIRO,RJ
200099,PROCURADORIA REG. DO TRABALHO 21A.REGIAO/RN,RN
200098,PROCURADORIA REG. DO TRABALHO 22A.REGIAO/PI,PI
200095,PROCURADORIA REG.DO TRABALHO - 14 REGIAO/RO,RO
200024,PROCURADORIA REG.DO TRABALHO 10A. REGIAO - DF,DF
200072,PROCURADORIA REG.DO TRABALHO 11A. REGIAO/AM,AM
200059,PROCURADORIA REG.DO TRABALHO 12A. REGIAO- SC,SC
200106,PROCURADORIA REG.DO TRABALHO 16A.REGIAO - MA,MA
200044,PROCURADORIA REG.DO TRABALHO 1A. REGIAO - RJ,RJ
200050,PROCURADORIA REG.DO TRABALHO 2A. REGIAO - SP,SP
200036,PROCURADORIA REG.DO TRABALHO 3A. REGIAO - MG,MG
200062,PROCURADORIA REG.DO TRABALHO 4ª REGIAO/RS,RS
200032,PROCURADORIA REG.DO TRABALHO 5A. REGIAO - BA,BA
200091,PROCURADORIA REG.DO TRABALHO 6A. REGIAO- PE,PE
200083,PROCURADORIA REG.DO TRABALHO 7A. REGIAO- CE,CE
200076,PROCURADORIA REG.DO TRABALHO 8ª. REGIAO-PA,PA
200054,PROCURADORIA REG.DO TRABALHO 9A. REGIAO- PR,PR
200205,PROCURADORIA REG.DO TRABALHO DA 23ª REGIÃO,MT
200206,PROCURADORIA REG.DO TRABALHO DA 24A./MS,MS
200096,PROCURADORIA REG.TRAB. DA 15ª REGIÃO/SP,SP
170204,PROCURADORIA REGIONAL DA FAZ.NAC.1A REGIAO/DF,DF
200204,PROCURADORIA REGIONAL DA REPUBLICA 3A.REGIAO,SP
200208,PROCURADORIA REGIONAL DA REPUBLICA-1A. REGIAO,DF
200045,PROCURADORIA REGIONAL DA REPUBLICA-2A.REGIÃO,RJ
200102,PROCURADORIA REGIONAL DA REPUBLICA-4A.REG./RS,RS
200207,PROCURADORIA REGIONAL DA REPUBLICA-5A.REGIAO,PE
380007,PROCURADORIA REGIONAL DO TRABALHO 17A REG./ES,ES
200203,PROCURADORIA REGIONAL DO TRABALHO 20A.REGIAO,SE
200089,PROCURADORIA REGIONAL DO TRABALHO DA 13ª REG.,PB
200202,PROCURADORIA REGIONAL DO TRABALHO-19A.REGIAO,AL
170349,PROCURADORIA SEC. DA FAZENDA NACIONAL,MG
170410,PROCURADORIA SEC.DA FAZENDA NACIONAL-ITABORAI,RJ
170411,PROCURADORIA SEC.DA FAZENDA NACIONAL-NITEROI,RJ
110105,PROCURADORIA SECCIONAL DA UNIAO,PE
110106,PROCURADORIA SECCIONAL DA UNIAO,PB
110116,PROCURADORIA SECCIONAL DA UNIAO,SP
110142,PROCURADORIA SECCIONAL DA UNIAO,SP
110143,PROCURADORIA SECCIONAL DA UNIAO,SP
110144,PROCURADORIA SECCIONAL DA UNIAO,SP
110147,PROCURADORIA SECCIONAL DA UNIAO,MG
110117,PROCURADORIA SECCIONAL DA UNIÃO,SP
110110,PROCURADORIA SECCIONAL DA UNIÃO,PR
110111,PROCURADORIA SECCIONAL DA UNIÃO,PR
110112,PROCURADORIA SECCIONAL DA UNIÃO,PR
110113,PROCURADORIA SECCIONAL DA UNIÃO,PR
110114,PROCURADORIA SECCIONAL DA UNIÃO,PE
110115,PROCURADORIA SECCIONAL DA UNIãO,SP
110107,PROCURADORIA SECCIONAL DA UNIãO,RS
110108,PROCURADORIA SECCIONAL DA UNIãO,PR
110103,PROCURADORIA SECCIONAL DA UNIãO,BA
110104,PROCURADORIA SECCIONAL DA UNIãO,PA
110145,PROCURADORIA SECCIONAL DA UNIãO,SP
110146,PROCURADORIA SECCIONAL DA UNIãO,SP
110148,PROCURADORIA SECCIONAL DA UNIãO,MG
110149,PROCURADORIA SECCIONAL DA UNIãO,MG
110150,PROCURADORIA SECCIONAL DA UNIãO,RJ
110151,PROCURADORIA SECCIONAL DA UNIãO,RJ
110152,PROCURADORIA SECCIONAL DA UNIãO,RJ
110153,PROCURADORIA SECCIONAL DA UNIãO,RJ
110154,PROCURADORIA SECCIONAL DA UNIãO,RJ
110160,PROCURADORIA SECCIONAL DA UNIãO,SC
110141,PROCURADORIA SECCIONAL DA UNIãO,SP
110119,PROCURADORIA SECCIONAL DA UNIãO,SP
110118,PROCURADORIA SECCIONAL DE RIBEIRãO PRETO,SP
110109,PROCURADORIA SECCIONAL UNIÃO,RS
925790,PROCURADORIA-GERAL DA JUSTIÇA,ES
925899,PROCURADORIA-GERAL DA JUSTIÇA,AC
925981,PROCURADORIA-GERAL DE JUSTIÇA,GO
925870,PROCURADORIA-GERAL DE JUSTIÇA DO EST. DA PB,PB
926121,PROCURADORIA-GERAL DO DISTRITO FEDERAL,DF
170266,PROCURADORIA-REGIONAL DA FAZENDA NACIONAL/PE,PE
170267,PROCURADORIA-REGIONAL DA FAZENDA NACIONAL/RJ,RJ
170265,PROCURADORIA-REGIONAL DA FAZENDA NACIONAL/RS,RS
170268,PROCURADORIA-REGIONAL DA FAZENDA NACIONAL/SP,SP
110064,PROCURADORIA-REGIONAL DA UNIAO - 1A.REGIAO/DF,DF
110067,PROCURADORIA-REGIONAL DA UNIAO - 4A.REGIAO/RS,RS
110068,PROCURADORIA-REGIONAL DA UNIAO - 5A.REGIAO/PE,PE
320014,PRODEEM,DF
540014,PRODETUR NACIONAL,DF
540013,PRODETUR/NE-II TF054155/MTUR,DF
158179,PROEX PROJETO MANAGE - UFF,RJ
154391,PROEX-COL.TECNICO-AGRICOLA ILDEFONSO B.BORGES,RJ
154392,PROEX-COLEGIO AGRICOLA NILO PECANHA,RJ
154387,PROEX-DEPARTAMENTO DE DIFUSAO CULTURAL,RJ
154388,PROEX-UNIDADE AVANCADA JOSE VERISSIMO,RJ
110688,PROG CAD TERRAS E REG FUND NO BRASIL,DF
400053,PROG DE AP MODERN DA GESTãO DO SPS-PROEV II,DF
330088,PROG. DE AP. MODERN. DA GESTAO DO SPS,DF
364301,PROG. DE APOIO AO DES. CIENT. E TECNOLOGICO,DF
200243,PROG. DE MODERNIZACAO DA GESTAO DA SPU,DF
490020,PROG.CAD.DE TERRAS E REG. FUNDIARIA NO BRASIL,DF
946001,PROG.DE APOIO AO DESENV. SUSTEN.ZONA DA MATA,PE
201046,PROG.DE MODER.DE INSTR. SIST.DE GESTAO DA APF,DF
370008,PROG.FOR.PREV.COMB.CORRUP.GEST-PUBL.BRASIL,DF
110619,PROG.FORT.DO CAP.INST.P/GES. REGULAÇÃO,DF
370007,PROG.FORTAL.PREV.COMB.CORRUP.GEST.PUBL.BRASIL,DF
110629,PROG.FORTAL.PREV.COMB.CORRUPÇÃO,DF
925865,PROG.NAC.DE A. À MOD.GEST.PLANEJ.DOS EST E DF,PA
440096,PROG.NACIONAL DE MEIO AMBIENTE II - FASE-II,DF
364303,PROG.PILOTO PROT.FLORESTAS TROP.BRASIL II,DF
925991,PROGRAMA CREDPARá/PA,PA
919005,PROGRAMA DAS NACOES UNIDAS P O DESENV,DF
550014,PROGRAMA DE APOIO AO SIST. DE PROTECAO SOCIAL,DF
330022,PROGRAMA DE ASSIST.TEC.P/REF.SIS.EST. PREV.,DF
150160,PROGRAMA DE ASSISTENCIA A SAUDE DA UFMS,MS
152008,PROGRAMA DE EXP.E MELH. DA EDUC. PROFISSIONAL,DF
152007,PROGRAMA DE EXP.E MELHORIA DO ENSINO MEDIO,DF
170537,PROGRAMA DE MODERNIZAÇÃO INTEGRADA DO MF,DF
153995,PROGRAMA DE PÓS-GRADUAÇÃO EM TECNOLOGIA,PR
440111,PROGRAMA DESENV.DO SETOR ÁGUA-INTERAGUAS,DF
343045,PROGRAMA MONUMENTA - IPHAN,DF
393049,PROGRAMA REDUçãO CUSTOS LOGISTICOS-PREMEF,DF
158080,PROINT 2000,PA
440073,PROJ. BASES CARTOGRAFICA PARA AMAZONIA LEGAL,DF
440047,PROJ. DE ECOTURISMO,DF
440045,PROJ. GESTAO ADM. DO PROG. NAC. DE FLORESTAS,DF
440044,PROJ. NACIONAL DE MEIO AMBIENTE II,DF
440070,PROJ.ASSIST.DA AGENDA DESENV. SUSTENTAVEL-TAL,DF
440043,PROJ.CONS.E UTIL.SUST.DA DIVERS.BIOL.BRASIL.,DF
275158,PROJETO BIRD BELO HORIZONTE,RJ
275576,PROJETO BIRD FORTALEZA,RJ
275157,PROJETO BIRD RECIFE,RJ
275177,PROJETO BIRD SALVADOR,RJ
110673,PROJETO COMBATE A POBREZA RURAL,DF
194236,PROJETO COMUNIDADE INDIGENA FULNI-O - PE,PE
440055,PROJETO CORREDORES ECOLOGICOS,DF
440068,PROJETO CORREDORES ECOLOGICOS - KFW,DF
330086,PROJETO DE APOIO A REESTRUT. DO SIST. PREVIV.,DF
550012,PROJETO DE APOIO AO PROGRAMA BOLSA FAMILIA,DF
440057,PROJETO DE APOIO PROGR.NACIONAL DE FLORESTAS,DF
330023,PROJETO DE ASSIST. TEC. A PREVIDENCIA SOCIAL,DF
490005,PROJETO DE COMBATE À POBREZA RURAL,DF
440054,PROJETO DE MANEJO DE REC. NATURAIS DA VARZEA,DF
550015,PROJETO DE OPERACION. DOS PROGRAMAS DA SNAS,DF
550013,PROJETO DE OPERACIONALIZ. DOS PROGRAMAS SESAN,DF
330021,PROJETO DE REFORMA DA PREV. DOS MUNICIPIOS,DF
490006,PROJETO DOM HELDER CAMARA,DF
490064,PROJETO DOM HELDER CAMARA II - FIDA,DF
110709,PROJETO DOM HELDER CAMARA II - FIDA,DF
440115,PROJETO FIP/BID-INVENT.FLORES.NAC.NO CERRADO,DF
133086,PROJETO FUNDIARIO ACAILANDIA,MA
373032,PROJETO FUNDIARIO ALTAMIRA-ALTAMIRA/PA,PA
373017,PROJETO FUNDIARIO ALTO JURUA,AC
373016,PROJETO FUNDIARIO ALTO PURUS,AC
373042,PROJETO FUNDIARIO BACABAL,MA
373026,PROJETO FUNDIARIO BOCA DO ACRE,AM
373074,PROJETO FUNDIARIO CARCERES,MT
133083,PROJETO FUNDIARIO CONCEICAO DO ARAGUAIA,PA
373027,PROJETO FUNDIARIO HUMAITA - AM,AM
133085,PROJETO FUNDIARIO IMPERATRIZ,MA
373028,PROJETO FUNDIARIO MEDIO MADEIRA-BORBA/AM,AM
373071,PROJETO FUNDIARIO SANTA CATARINA,SC
133082,PROJETO FUNDIARIO SAO GERALDO,PA
373038,PROJETO FUNDIARIO TOME ACU,PA
373043,PROJETO FUNDIARIO VALE DO PINDARE,MA
275176,PROJETO JBIC FORTALEZA,RJ
320060,PROJETO META/SECRETARIA EXECUTIVA,DF
194227,PROJETO MORRO DOS CARVALHOS - CURITIBA - PR,PR
254459,PROJETO PAPES - FIOCRUZ,RJ
255036,PROJETO VIGISUS,DF
156003,PROPESP,PA
156007,PROPESP-DESPESAS DE EXERCICIOS ANTERIORES,PA
156006,PROPESP-DOUT.INTERISTITUCIONAIS PREV/1999,PA
156004,PROPESP-MESTRADOS INTERINST.EM ANDAMENTO,PA
154396,PROPLAN-NUCLEO DE PROCESSAMENTO DE DADOS,RJ
158108,PROPLAN/DEPARTAMENTO DE SERVICOS GERAIS,RJ
158109,PROPLAN/IMPRENSA UNIVERSITARIA,RJ
158176,PROPP CPG EM ENG MECANICA SUBPROJ 02 UFF,RJ
158177,PROPP CPG EM ENG MECANICA SUBPROJ 04 UFF,RJ
153571,PROPP/CPG EM CIENCIA DA COPUTACAO,RJ
153565,PROPP/CPG EM ANATOMIA PATOLOGICA,RJ
153566,PROPP/CPG EM ANDROPOLOGIA,RJ
153567,PROPP/CPG EM BIOLOGIA MARINHA,RJ
153568,PROPP/CPG EM CARDIOLOGIA,RJ
158100,PROPP/CPG EM CIENCIA AMBIENTAL,RJ
158103,PROPP/CPG EM CIENCIA DA ARTE,RJ
153570,PROPP/CPG EM CIENCIA POLITICA,RJ
153572,PROPP/CPG EM CIRURGIA GASTROENTEOROLOGIA,RJ
153574,PROPP/CPG EM CIRURGIA TORACICA,RJ
153573,PROPP/CPG EM CIRURGIA VETERINARIA,RJ
153569,PROPP/CPG EM COMPUTACAO APLICADA,RJ
153575,PROPP/CPG EM COMUNICACOA E IMAGEM,RJ
153576,PROPP/CPG EM DERMATOLOGIA,RJ
153577,PROPP/CPG EM DOENCAS INFECTO-PARASITORIAS,RJ
153578,PROPP/CPG EM ECONOMIA,RJ
153579,PROPP/CPG EM EDUCACAO,RJ
158175,PROPP/CPG EM ENG MECANICA SUBPROJ 01 UFF,RJ
153580,PROPP/CPG EM ENGENHARIA CIVIL,RJ
153583,PROPP/CPG EM ENGENHARIA DE PRODUCAO,RJ
153582,PROPP/CPG EM ENGENHARIA MECANICA,RJ
153581,PROPP/CPG EM ENGENHARIA METALURGICA,RJ
153584,PROPP/CPG EM FISICA,RJ
158102,PROPP/CPG EM GEOGRAFIA,RJ
153586,PROPP/CPG EM GEOLOGIA E GEOFISICA MARINHA,RJ
153585,PROPP/CPG EM GEOQUIMICA,RJ
153587,PROPP/CPG EM HIGIENE VETERINARIA,RJ
153588,PROPP/CPG EM HISTORIA,RJ
153589,PROPP/CPG EM LETRAS,RJ
153590,PROPP/CPG EM MATEMATICA,RJ
158101,PROPP/CPG EM NEUROIMUNOLOGIA,RJ
153591,PROPP/CPG EM NEUROLOGIA,RJ
153592,PROPP/CPG EM ODONTOLOGIA SOCIAL,RJ
153594,PROPP/CPG EM PATOLOGIA EXPERIMENTAL,RJ
153595,PROPP/CPG EM PATOLOGIA VETERINARIA,RJ
153596,PROPP/CPG EM PEDIATRIA,RJ
153597,PROPP/CPG EM PNEUMOLOGIA,RJ
153599,PROPP/CPG EM PSICOLOGIA,RJ
153598,PROPP/CPG EM QUIMICA ORGANICA,RJ
153593,PROPP/CPG PATOLOGIA BUCO-DENTAL,RJ
170586,PROPREV_II,DF
523004,QUARTA GERÊNCIA REGIONAL - GER 4/ANAC,SP
120094,QUARTO CENTRO INT. DEF. AEREA CONTR.TFG.AEREO,AM
