;Abertura da Proposta;Edital;Endereço;Entrega da Proposta;Fax;Objeto;Telefone;preg_cod
2086; em 10/11/2016 às 14:00Hs, no endereço: www.comprasnet.gov.br;26/10/2016 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua da Candelária 65 - Centro - Rio de Janeiro (RJ); a partir de 26/10/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Prestação de Serviços Técnicos de desembaraço Aduaneiro.;         ;2432016
2087; em 09/12/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;21/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 21/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Óleo Lubrificante;         ;2442016
2088; em 12/07/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;29/06/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua Candelária, 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 29/06/2016 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Fornecimento de Cabos de Aço Inox;(0xx21) 25887000;2452016
2089; em 08/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;27/06/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 27/06/2016 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Bombona plástica.;(0xx21) 25887116;2462016
2090; em 08/08/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;26/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 26/07/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Portões;         ;2472016
2091; em 19/09/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;02/09/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, Nº65, 12ºandar - Centro - Rio de Janeiro (RJ); a partir de 02/09/2016 às 08:30Hs;(0xx21) 7200          ;Objeto: Pregão Eletrônico -  Piso Laminado;(0xx21) 25887000;2482016
2092; em 17/08/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;19/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 19/07/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Canaleta Aparente;         ;2492016
2093; em 21/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;11/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 11/07/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Mangueira de Incêndio;         ;2502016
2094; em 22/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;12/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 12/07/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Computador de Processo;         ;2512016
2095; em 26/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;14/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 14/07/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Tubo de Condução;         ;2522016
2096; em 11/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;29/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 29/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Sobressalentes para Cromatógrafo de Ions;         ;2532016
2097; em 29/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;19/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 19/07/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Válvula de Retenção;         ;2542016
2098; em 23/08/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;26/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 26/07/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Detector;         ;2552016
2099; em 26/08/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;11/08/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 11/08/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Material Metálico Diverso;         ;2572016
2100; em 02/09/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;23/08/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 23/08/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Resina Aniônica;         ;2582016
2101; em 06/10/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;23/09/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 23/09/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Juntas;         ;2592016
2102; em 20/09/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;06/09/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 06/09/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Gás Refrigerante;         ;2602016
2103; em 26/09/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;25/08/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, Nº 65, 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 25/08/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de retirada de piso de carpete e instalação de piso laminado de madeira no prédio da Superintendência de Coordenação da Operação da Central Nuclear Almirante Álvaro Alberto - CNAAA  com emprego de materiais.;(0xx24) 33628445;2612016
2104; em 29/08/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;08/08/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65, 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 08/08/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços técnicos especializados para transporte de container com, aproximadamente, 220 toneladas, contendo o rotor do gerador elétrico principal da Usina Nuclear de Angra 2;(0xx24) 33629081;2622016
2105; em 15/09/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;25/08/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65, 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 25/08/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços técnicos especializados para reforma de chavetas das hastes e anéis guia das válvulas governadoras da turbina da Usina Nuclear de Angra 2;(0xx24) 33629081;2632016
2106; em 05/09/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;17/08/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 17/08/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços técnicos especializados de engenharia para manutenção, inspeção e lubrificação de Válvulas de Bloqueio tipo Gaveta e Tipo Globo, durante as Paradas Técnicas Programadas da Usina Nuclear de Angra 2.;(0xx24) 33629022;2642016
2107; em 30/08/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;10/08/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 10/08/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de engenharia para inspeção visual mecanizada em tubos do Sistema de Refrigeração de Serviço de Segurança - PEB, durante as Paradas Técnicas Programadas 2P13, 2P14 e 2P15, da Usina Nuclear de Angra 2;(0xx24) 33629022;2652016
2108; em 22/09/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;30/08/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 30/08/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação, transporte, carga, descarga, instalação e operação de um sistema para fornecimento de ar comprimido seco, totalmente isento de óleo, para execução do Teste de Vazamento Integral da Contenção ? ILRT, durante a Parada Técnica Programada 2P13 da Usina Nuclear de Angra 2.;(0xx24) 33629000;2662016
2109; em 21/09/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;29/08/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 29/08/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de aplicação de RTV Silicone nos isoladores das buchas dos transformadores e reaplicação nos para-raios de 500 KV, durante a Parada Técnica Programada 2P13 da Usina Nuclear de Angra 2, com fornecimento de material.;(0xx24) 33629000;2672016
2110; em 08/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;28/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua Mena Barreto, 42 - 1 ao 8 -  - Rio de Janeiro (RJ); a partir de 28/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Turbidímetro;         ;2692016
2111; em 28/09/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;05/09/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 05/09/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de sistema de circuito fechado de TV ? CFTV, durante a realização das Paradas Técnicas Programadas da Usina Nuclear de Angra 2.;(0xx24) 33629000;2702016
2112; em 22/09/2016 às 14:00Hs, no endereço: www.comprasnet.gov.br;12/09/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 12/09/2016 às 08:30Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Fornecimento de Sensor de Hidrogênio;(0xx21) 25887000;2722016
2113; em 26/10/2016 às 14:00Hs, no endereço: www.comprasnet.gov.br;14/10/2016 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua Candelária 65 - Centro - Rio de Janeiro (RJ); a partir de 12/09/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Link Redundante de acesso a Internet, com 100(cem) Mbps, para o sítio Angra dos Reis.;         ;2732016
2114; em 06/09/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;16/08/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 16/08/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Bomba para unidade de Resfriamento;         ;2742016
2115; em 28/07/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;18/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 18/07/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Mourão de Concreto Armado;         ;2752016
2116; em 28/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;18/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 18/07/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Telas de Arame;         ;2762016
2117; em 19/08/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;09/08/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 09/08/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Material Elétrico Diverso;         ;2782016
2118; em 23/08/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;09/08/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 09/08/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de uniformes;         ;2792016
2119; em 08/08/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;26/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 26/07/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Analisador de Sódio;         ;2802016
2120; em 30/09/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;20/09/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 20/09/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Agentes de Limpeza;         ;2832016
2121; em 02/08/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;21/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 21/07/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Resina Cationica;         ;2842016
2122; em 17/10/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;26/09/2016 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 26/09/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Fornecimento de medidor de vazão tipo rotâmetro;(0xx24) 33628047;2852016
2123; em 30/08/2016 às 09:00Hs, no endereço: www.comprasnet.gov.br;10/08/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 10/08/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de revisão geral e manutenção preventiva em Disjuntores Siemens 3AC tipo B, durante as Paradas Técnicas Programadas, da Usina Nuclear de Angra 2.;(0xx24) 33629022;2862016
2124; em 26/09/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;02/09/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 02/09/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de bombas submersíveis, com operadores, durante a Parada Técnica Programada 2P13 da Usina Nuclear de Angra 2.;(0xx24) 33629000;2872016
2125; em 02/09/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;15/08/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65, 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 15/08/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de tendas para serem utilizadas durante a Parada Técnica Programada 2P13 da Usina Nuclear de Angra 2.;(0xx24) 33629000;2882016
2126; em 15/08/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;03/08/2016 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 03/08/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Fornecimento de consumíveis para impressoras de identificação;(0xx24) 33628047;2892016
2127; em 08/09/2016 às 09:00Hs, no endereço: www.comprasnet.gov.br;26/08/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 26/08/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de confecção de calendários 2017 do Plano de Emergência Local ? PEL, da Central Nuclear Almirante Álvaro Alberto ? CNAAA e Folhetos Institucionais.;(0xx24) 33629022;2902016
2128; em 21/09/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;05/09/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 05/09/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de engenharia para inspeção visual mecanizada na tampa do vaso de pressão do reator, durante as Paradas Técnicas Programadas 2P13, 2P14 e 2P15, da Usina Nuclear de Angra 2.;(0xx24) 33629022;2912016
2129; em 21/11/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;07/11/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 07/11/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de manutenção preventiva e corretiva em analisadores de gases Siemens Ultramat 23 da Usina Nuclear de Angra 2, com fornecimento de material.;(0xx24) 33629430;2922016
2130; em 30/08/2016 às 14:00Hs, no endereço: www.comprasnet.gov.br;11/08/2016 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua Candelária 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 11/08/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Prestação de Serviços de Transporte de Pessoal vinculado à Central Nuclear Almirante Álvaro Alberto.;         ;2932016
2131; em 03/11/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;05/10/2016 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 05/10/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Fornecimento de bucha mancal;(0xx24) 33628047;2952016
2132; em 28/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;15/07/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 15/07/2016 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Sobressalentes para compressores.;         ;2962016
2133; em 25/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;13/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 13/07/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Bomba de Vácuo;         ;2972016
2134; em 08/08/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;25/07/2016 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 25/07/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Fornecimento de pedra São Tomé, na cor mesclada, tamanho 18x37cm;(0xx24) 33628047;2982016
2135; em 09/09/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;29/08/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 29/08/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de contêineres;         ;3002016
2136; em 11/10/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;28/09/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 28/09/2016 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Cabos.;         ;3012016
